Serial_number:,,,,,,
2060682,,,,,,
Project ID:,,,,,,
,,,,,,
Location:,,,,,,
LL 7 XS 19 Site #3,,,,,,
LEVEL,,,,,,
UNIT: m,,,,,,
Offset: 0.000000 m,,,,,,
TEMPERATURE,,,,,,
UNIT: °C,,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,FILE,
10/28/2021,6:40:00 AM,0,0.0825,10.445,Compensated,
10/28/2021,6:50:00 AM,0,0.0844,10.456,Compensated,
10/28/2021,7:00:00 AM,0,0.0842,10.467,Compensated,
10/28/2021,7:10:00 AM,0,0.085,10.476,Compensated,
10/28/2021,7:20:00 AM,0,0.0846,10.485,Compensated,
10/28/2021,7:30:00 AM,0,0.0856,10.494,Compensated,
10/28/2021,7:40:00 AM,0,0.086,10.503,Compensated,
10/28/2021,7:50:00 AM,0,0.0857,10.514,Compensated,
10/28/2021,8:00:00 AM,0,0.0863,10.522,Compensated,
10/28/2021,8:10:00 AM,0,0.087,10.534,Compensated,
10/28/2021,8:20:00 AM,0,0.0879,10.545,Compensated,
10/28/2021,8:30:00 AM,0,0.0882,10.558,Compensated,
10/28/2021,8:40:00 AM,0,0.0887,10.572,Compensated,
10/28/2021,8:50:00 AM,0,0.0896,10.586,Compensated,
10/28/2021,9:00:00 AM,0,0.0893,10.601,Compensated,
10/28/2021,9:10:00 AM,0,0.0893,10.614,Compensated,
10/28/2021,9:20:00 AM,0,0.0893,10.626,Compensated,
10/28/2021,9:30:00 AM,0,0.0882,10.637,Compensated,
10/28/2021,9:40:00 AM,0,0.0883,10.647,Compensated,
10/28/2021,9:50:00 AM,0,0.0889,10.659,Compensated,
10/28/2021,10:00:00 AM,0,0.088,10.674,Compensated,
10/28/2021,10:10:00 AM,0,0.091,10.688,Compensated,
10/28/2021,10:20:00 AM,0,0.0909,10.704,Compensated,
10/28/2021,10:30:00 AM,0,0.0899,10.72,Compensated,
10/28/2021,10:40:00 AM,0,0.0904,10.738,Compensated,
10/28/2021,10:50:00 AM,0,0.0914,10.754,Compensated,
10/28/2021,11:00:00 AM,0,0.0901,10.773,Compensated,
10/28/2021,11:10:00 AM,0,0.0905,10.793,Compensated,
10/28/2021,11:20:00 AM,0,0.0905,10.813,Compensated,
10/28/2021,11:30:00 AM,0,0.0918,10.827,Compensated,
10/28/2021,11:40:00 AM,0,0.091,10.844,Compensated,
10/28/2021,11:50:00 AM,0,0.0915,10.858,Compensated,
10/28/2021,12:00:00 PM,0,0.0902,10.872,Compensated,
10/28/2021,12:10:00 PM,0,0.0903,10.886,Compensated,
10/28/2021,12:20:00 PM,0,0.0889,10.899,Compensated,
10/28/2021,12:30:00 PM,0,0.0909,10.91,Compensated,
10/28/2021,12:40:00 PM,0,0.0892,10.927,Compensated,
10/28/2021,12:50:00 PM,0,0.0903,10.941,Compensated,
10/28/2021,1:00:00 PM,0,0.0892,10.952,Compensated,
10/28/2021,1:10:00 PM,0,0.0901,10.962,Compensated,
10/28/2021,1:20:00 PM,0,0.0882,10.977,Compensated,
10/28/2021,1:30:00 PM,0,0.0888,10.99,Compensated,
10/28/2021,1:40:00 PM,0,0.088,11,Compensated,
10/28/2021,1:50:00 PM,0,0.0854,11.011,Compensated,
10/28/2021,2:00:00 PM,0,0.0861,11.021,Compensated,
10/28/2021,2:10:00 PM,0,0.0863,11.032,Compensated,
10/28/2021,2:20:00 PM,0,0.0886,11.042,Compensated,
10/28/2021,2:30:00 PM,0,0.0897,11.047,Compensated,
10/28/2021,2:40:00 PM,0,0.0888,11.053,Compensated,
10/28/2021,2:50:00 PM,0,0.0887,11.058,Compensated,
10/28/2021,3:00:00 PM,0,0.0892,11.063,Compensated,
10/28/2021,3:10:00 PM,0,0.0888,11.065,Compensated,
10/28/2021,3:20:00 PM,0,0.0893,11.066,Compensated,
10/28/2021,3:30:00 PM,0,0.0899,11.069,Compensated,
10/28/2021,3:40:00 PM,0,0.0897,11.072,Compensated,
10/28/2021,3:50:00 PM,0,0.0895,11.072,Compensated,
10/28/2021,4:00:00 PM,0,0.0895,11.075,Compensated,
10/28/2021,4:10:00 PM,0,0.0891,11.076,Compensated,
10/28/2021,4:20:00 PM,0,0.0885,11.077,Compensated,
10/28/2021,4:30:00 PM,0,0.089,11.078,Compensated,
10/28/2021,4:40:00 PM,0,0.0891,11.076,Compensated,
10/28/2021,4:50:00 PM,0,0.0894,11.073,Compensated,
10/28/2021,5:00:00 PM,0,0.0892,11.072,Compensated,
10/28/2021,5:10:00 PM,0,0.0887,11.071,Compensated,
10/28/2021,5:20:00 PM,0,0.0893,11.07,Compensated,
10/28/2021,5:30:00 PM,0,0.0904,11.066,Compensated,
10/28/2021,5:40:00 PM,0,0.0907,11.062,Compensated,
10/28/2021,5:50:00 PM,0,0.0907,11.061,Compensated,
10/28/2021,6:00:00 PM,0,0.0917,11.06,Compensated,
10/28/2021,6:10:00 PM,0,0.0906,11.058,Compensated,
10/28/2021,6:20:00 PM,0,0.0906,11.056,Compensated,
10/28/2021,6:30:00 PM,0,0.0905,11.053,Compensated,
10/28/2021,6:40:00 PM,0,0.0915,11.05,Compensated,
10/28/2021,6:50:00 PM,0,0.0914,11.048,Compensated,
10/28/2021,7:00:00 PM,0,0.0917,11.047,Compensated,
10/28/2021,7:10:00 PM,0,0.0918,11.047,Compensated,
10/28/2021,7:20:00 PM,0,0.0916,11.047,Compensated,
10/28/2021,7:30:00 PM,0,0.0934,11.045,Compensated,
10/28/2021,7:40:00 PM,0,0.094,11.042,Compensated,
10/28/2021,7:50:00 PM,0,0.095,11.041,Compensated,
10/28/2021,8:00:00 PM,0,0.0973,11.04,Compensated,
10/28/2021,8:10:00 PM,0,0.0957,11.038,Compensated,
10/28/2021,8:20:00 PM,0,0.0945,11.036,Compensated,
10/28/2021,8:30:00 PM,0,0.0956,11.035,Compensated,
10/28/2021,8:40:00 PM,0,0.0954,11.032,Compensated,
10/28/2021,8:50:00 PM,0,0.098,11.031,Compensated,
10/28/2021,9:00:00 PM,0,0.0991,11.029,Compensated,
10/28/2021,9:10:00 PM,0,0.098,11.025,Compensated,
10/28/2021,9:20:00 PM,0,0.0996,11.023,Compensated,
10/28/2021,9:30:00 PM,0,0.1012,11.024,Compensated,
10/28/2021,9:40:00 PM,0,0.0995,11.026,Compensated,
10/28/2021,9:50:00 PM,0,0.0992,11.025,Compensated,
10/28/2021,10:00:00 PM,0,0.0994,11.025,Compensated,
10/28/2021,10:10:00 PM,0,0.1011,11.024,Compensated,
10/28/2021,10:20:00 PM,0,0.1023,11.027,Compensated,
10/28/2021,10:30:00 PM,0,0.1027,11.028,Compensated,
10/28/2021,10:40:00 PM,0,0.1044,11.029,Compensated,
10/28/2021,10:50:00 PM,0,0.1051,11.032,Compensated,
10/28/2021,11:00:00 PM,0,0.1073,11.033,Compensated,
10/28/2021,11:10:00 PM,0,0.1086,11.034,Compensated,
10/28/2021,11:20:00 PM,0,0.1111,11.039,Compensated,
10/28/2021,11:30:00 PM,0,0.1151,11.038,Compensated,
10/28/2021,11:40:00 PM,0,0.1206,11.04,Compensated,
10/28/2021,11:50:00 PM,0,0.1211,11.04,Compensated,
10/29/2021,12:00:00 AM,0,0.1325,11.04,Compensated,
10/29/2021,12:10:00 AM,0,0.1355,11.044,Compensated,
10/29/2021,12:20:00 AM,0,0.1375,11.044,Compensated,
10/29/2021,12:30:00 AM,0,0.1414,11.044,Compensated,
10/29/2021,12:40:00 AM,0,0.1452,11.042,Compensated,
10/29/2021,12:50:00 AM,0,0.1495,11.04,Compensated,
10/29/2021,1:00:00 AM,0,0.1552,11.041,Compensated,
10/29/2021,1:10:00 AM,0,0.1572,11.039,Compensated,
10/29/2021,1:20:00 AM,0,0.1626,11.035,Compensated,
10/29/2021,1:30:00 AM,0,0.1708,11.032,Compensated,
10/29/2021,1:40:00 AM,0,0.1793,11.024,Compensated,
10/29/2021,1:50:00 AM,0,0.1823,11.014,Compensated,
10/29/2021,2:00:00 AM,0,0.1896,11.004,Compensated,
10/29/2021,2:10:00 AM,0,0.1941,10.992,Compensated,
10/29/2021,2:20:00 AM,0,0.195,10.98,Compensated,
10/29/2021,2:30:00 AM,0,0.1955,10.968,Compensated,
10/29/2021,2:40:00 AM,0,0.1972,10.954,Compensated,
10/29/2021,2:50:00 AM,0,0.2005,10.94,Compensated,
10/29/2021,3:00:00 AM,0,0.1996,10.925,Compensated,
10/29/2021,3:10:00 AM,0,0.2027,10.909,Compensated,
10/29/2021,3:20:00 AM,0,0.2029,10.894,Compensated,
10/29/2021,3:30:00 AM,0,0.204,10.878,Compensated,
10/29/2021,3:40:00 AM,0,0.202,10.862,Compensated,
10/29/2021,3:50:00 AM,0,0.203,10.845,Compensated,
10/29/2021,4:00:00 AM,0,0.2008,10.829,Compensated,
10/29/2021,4:10:00 AM,0,0.2028,10.812,Compensated,
10/29/2021,4:20:00 AM,0,0.2032,10.796,Compensated,
10/29/2021,4:30:00 AM,0,0.2029,10.779,Compensated,
10/29/2021,4:40:00 AM,0,0.2075,10.761,Compensated,
10/29/2021,4:50:00 AM,0,0.2037,10.742,Compensated,
10/29/2021,5:00:00 AM,0,0.2037,10.723,Compensated,
10/29/2021,5:10:00 AM,0,0.2023,10.704,Compensated,
10/29/2021,5:20:00 AM,0,0.2019,10.684,Compensated,
10/29/2021,5:30:00 AM,0,0.2026,10.663,Compensated,
10/29/2021,5:40:00 AM,0,0.2025,10.643,Compensated,
10/29/2021,5:50:00 AM,0,0.2026,10.624,Compensated,
10/29/2021,6:00:00 AM,0,0.1999,10.606,Compensated,
10/29/2021,6:10:00 AM,0,0.2024,10.589,Compensated,
10/29/2021,6:20:00 AM,0,0.2031,10.573,Compensated,
10/29/2021,6:30:00 AM,0,0.2024,10.557,Compensated,
10/29/2021,6:40:00 AM,0,0.2031,10.541,Compensated,
10/29/2021,6:50:00 AM,0,0.201,10.525,Compensated,
10/29/2021,7:00:00 AM,0,0.2025,10.509,Compensated,
10/29/2021,7:10:00 AM,0,0.2023,10.493,Compensated,
10/29/2021,7:20:00 AM,0,0.2001,10.478,Compensated,
10/29/2021,7:30:00 AM,0,0.2009,10.466,Compensated,
10/29/2021,7:40:00 AM,0,0.2001,10.453,Compensated,
10/29/2021,7:50:00 AM,0,0.2015,10.443,Compensated,
10/29/2021,8:00:00 AM,0,0.2017,10.431,Compensated,
10/29/2021,8:10:00 AM,0,0.2017,10.421,Compensated,
10/29/2021,8:20:00 AM,0,0.2019,10.411,Compensated,
10/29/2021,8:30:00 AM,0,0.201,10.402,Compensated,
10/29/2021,8:40:00 AM,0,0.1993,10.392,Compensated,
10/29/2021,8:50:00 AM,0,0.2004,10.383,Compensated,
10/29/2021,9:00:00 AM,0,0.1999,10.374,Compensated,
10/29/2021,9:10:00 AM,0,0.2002,10.366,Compensated,
10/29/2021,9:20:00 AM,0,0.1962,10.359,Compensated,
10/29/2021,9:30:00 AM,0,0.1968,10.354,Compensated,
10/29/2021,9:40:00 AM,0,0.1971,10.35,Compensated,
10/29/2021,9:50:00 AM,0,0.1952,10.345,Compensated,
10/29/2021,10:00:00 AM,0,0.1963,10.343,Compensated,
10/29/2021,10:10:00 AM,0,0.1961,10.344,Compensated,
10/29/2021,10:20:00 AM,0,0.1963,10.349,Compensated,
10/29/2021,10:30:00 AM,0,0.1954,10.357,Compensated,
10/29/2021,10:40:00 AM,0,0.1934,10.365,Compensated,
10/29/2021,10:50:00 AM,0,0.1917,10.372,Compensated,
10/29/2021,11:00:00 AM,0,0.1924,10.376,Compensated,
10/29/2021,11:10:00 AM,0,0.1911,10.38,Compensated,
10/29/2021,11:20:00 AM,0,0.1918,10.384,Compensated,
10/29/2021,11:30:00 AM,0,0.1909,10.388,Compensated,
10/29/2021,11:40:00 AM,0,0.1913,10.394,Compensated,
10/29/2021,11:50:00 AM,0,0.1903,10.402,Compensated,
10/29/2021,12:00:00 PM,0,0.1899,10.411,Compensated,
10/29/2021,12:10:00 PM,0,0.1888,10.417,Compensated,
10/29/2021,12:20:00 PM,0,0.1904,10.417,Compensated,
10/29/2021,12:30:00 PM,0,0.1917,10.412,Compensated,
10/29/2021,12:40:00 PM,0,0.191,10.41,Compensated,
10/29/2021,12:50:00 PM,0,0.1914,10.413,Compensated,
10/29/2021,1:00:00 PM,0,0.1864,10.421,Compensated,
10/29/2021,1:10:00 PM,0,0.1857,10.426,Compensated,
10/29/2021,1:20:00 PM,0,0.1854,10.429,Compensated,
10/29/2021,1:30:00 PM,0,0.1854,10.428,Compensated,
10/29/2021,1:40:00 PM,0,0.1844,10.43,Compensated,
10/29/2021,1:50:00 PM,0,0.1837,10.437,Compensated,
10/29/2021,2:00:00 PM,0,0.1827,10.45,Compensated,
10/29/2021,2:10:00 PM,0,0.1832,10.459,Compensated,
10/29/2021,2:20:00 PM,0,0.1819,10.465,Compensated,
10/29/2021,2:30:00 PM,0,0.1832,10.469,Compensated,
10/29/2021,2:40:00 PM,0,0.1841,10.467,Compensated,
10/29/2021,2:50:00 PM,0,0.1831,10.467,Compensated,
10/29/2021,3:00:00 PM,0,0.1817,10.47,Compensated,
10/29/2021,3:10:00 PM,0,0.1795,10.468,Compensated,
10/29/2021,3:20:00 PM,0,0.1785,10.461,Compensated,
10/29/2021,3:30:00 PM,0,0.1773,10.45,Compensated,
10/29/2021,3:40:00 PM,0,0.1765,10.441,Compensated,
10/29/2021,3:50:00 PM,0,0.1746,10.434,Compensated,
10/29/2021,4:00:00 PM,0,0.1728,10.423,Compensated,
10/29/2021,4:10:00 PM,0,0.173,10.41,Compensated,
10/29/2021,4:20:00 PM,0,0.1725,10.396,Compensated,
10/29/2021,4:30:00 PM,0,0.1691,10.38,Compensated,
10/29/2021,4:40:00 PM,0,0.1688,10.358,Compensated,
10/29/2021,4:50:00 PM,0,0.1688,10.337,Compensated,
10/29/2021,5:00:00 PM,0,0.1681,10.313,Compensated,
10/29/2021,5:10:00 PM,0,0.1669,10.289,Compensated,
10/29/2021,5:20:00 PM,0,0.1642,10.265,Compensated,
10/29/2021,5:30:00 PM,0,0.1643,10.241,Compensated,
10/29/2021,5:40:00 PM,0,0.1625,10.217,Compensated,
10/29/2021,5:50:00 PM,0,0.1615,10.194,Compensated,
10/29/2021,6:00:00 PM,0,0.16,10.165,Compensated,
10/29/2021,6:10:00 PM,0,0.1604,10.141,Compensated,
10/29/2021,6:20:00 PM,0,0.1605,10.111,Compensated,
10/29/2021,6:30:00 PM,0,0.1594,10.082,Compensated,
10/29/2021,6:40:00 PM,0,0.1577,10.054,Compensated,
10/29/2021,6:50:00 PM,0,0.1565,10.025,Compensated,
10/29/2021,7:00:00 PM,0,0.1546,9.993,Compensated,
10/29/2021,7:10:00 PM,0,0.154,9.964,Compensated,
10/29/2021,7:20:00 PM,0,0.1518,9.935,Compensated,
10/29/2021,7:30:00 PM,0,0.1511,9.9,Compensated,
10/29/2021,7:40:00 PM,0,0.1515,9.866,Compensated,
10/29/2021,7:50:00 PM,0,0.1501,9.831,Compensated,
10/29/2021,8:00:00 PM,0,0.1505,9.8,Compensated,
10/29/2021,8:10:00 PM,0,0.1491,9.774,Compensated,
10/29/2021,8:20:00 PM,0,0.1483,9.742,Compensated,
10/29/2021,8:30:00 PM,0,0.1474,9.716,Compensated,
10/29/2021,8:40:00 PM,0,0.1466,9.684,Compensated,
10/29/2021,8:50:00 PM,0,0.1456,9.654,Compensated,
10/29/2021,9:00:00 PM,0,0.1449,9.632,Compensated,
10/29/2021,9:10:00 PM,0,0.1426,9.603,Compensated,
10/29/2021,9:20:00 PM,0,0.1424,9.578,Compensated,
10/29/2021,9:30:00 PM,0,0.1419,9.557,Compensated,
10/29/2021,9:40:00 PM,0,0.1409,9.535,Compensated,
10/29/2021,9:50:00 PM,0,0.141,9.515,Compensated,
10/29/2021,10:00:00 PM,0,0.1411,9.503,Compensated,
10/29/2021,10:10:00 PM,0,0.1398,9.492,Compensated,
10/29/2021,10:20:00 PM,0,0.1394,9.48,Compensated,
10/29/2021,10:30:00 PM,0,0.14,9.469,Compensated,
10/29/2021,10:40:00 PM,0,0.1392,9.463,Compensated,
10/29/2021,10:50:00 PM,0,0.1381,9.45,Compensated,
10/29/2021,11:00:00 PM,0,0.1357,9.438,Compensated,
10/29/2021,11:10:00 PM,0,0.1357,9.429,Compensated,
10/29/2021,11:20:00 PM,0,0.1357,9.419,Compensated,
10/29/2021,11:30:00 PM,0,0.1362,9.414,Compensated,
10/29/2021,11:40:00 PM,0,0.1359,9.407,Compensated,
10/29/2021,11:50:00 PM,0,0.1342,9.402,Compensated,
10/30/2021,12:00:00 AM,0,0.1334,9.4,Compensated,
10/30/2021,12:10:00 AM,0,0.1331,9.4,Compensated,
10/30/2021,12:20:00 AM,0,0.1321,9.397,Compensated,
10/30/2021,12:30:00 AM,0,0.1309,9.403,Compensated,
10/30/2021,12:40:00 AM,0,0.1297,9.404,Compensated,
10/30/2021,12:50:00 AM,0,0.1292,9.405,Compensated,
10/30/2021,1:00:00 AM,0,0.1269,9.403,Compensated,
10/30/2021,1:10:00 AM,0,0.1266,9.398,Compensated,
10/30/2021,1:20:00 AM,0,0.126,9.393,Compensated,
10/30/2021,1:30:00 AM,0,0.126,9.393,Compensated,
10/30/2021,1:40:00 AM,0,0.1246,9.386,Compensated,
10/30/2021,1:50:00 AM,0,0.1238,9.379,Compensated,
10/30/2021,2:00:00 AM,0,0.1245,9.379,Compensated,
10/30/2021,2:10:00 AM,0,0.1219,9.379,Compensated,
10/30/2021,2:20:00 AM,0,0.121,9.379,Compensated,
10/30/2021,2:30:00 AM,0,0.1212,9.372,Compensated,
10/30/2021,2:40:00 AM,0,0.1221,9.365,Compensated,
10/30/2021,2:50:00 AM,0,0.1216,9.357,Compensated,
10/30/2021,3:00:00 AM,0,0.1201,9.354,Compensated,
10/30/2021,3:10:00 AM,0,0.1196,9.347,Compensated,
10/30/2021,3:20:00 AM,0,0.1191,9.337,Compensated,
10/30/2021,3:30:00 AM,0,0.1199,9.331,Compensated,
10/30/2021,3:40:00 AM,0,0.1182,9.324,Compensated,
10/30/2021,3:50:00 AM,0,0.1181,9.322,Compensated,
10/30/2021,4:00:00 AM,0,0.1187,9.321,Compensated,
10/30/2021,4:10:00 AM,0,0.1197,9.32,Compensated,
10/30/2021,4:20:00 AM,0,0.1177,9.325,Compensated,
10/30/2021,4:30:00 AM,0,0.1194,9.326,Compensated,
10/30/2021,4:40:00 AM,0,0.1185,9.329,Compensated,
10/30/2021,4:50:00 AM,0,0.1193,9.325,Compensated,
10/30/2021,5:00:00 AM,0,0.1162,9.323,Compensated,
10/30/2021,5:10:00 AM,0,0.1161,9.324,Compensated,
10/30/2021,5:20:00 AM,0,0.1138,9.324,Compensated,
10/30/2021,5:30:00 AM,0,0.1144,9.325,Compensated,
10/30/2021,5:40:00 AM,0,0.114,9.325,Compensated,
10/30/2021,5:50:00 AM,0,0.1125,9.329,Compensated,
10/30/2021,6:00:00 AM,0,0.1121,9.333,Compensated,
10/30/2021,6:10:00 AM,0,0.1122,9.331,Compensated,
10/30/2021,6:20:00 AM,0,0.1113,9.327,Compensated,
10/30/2021,6:30:00 AM,0,0.1091,9.32,Compensated,
10/30/2021,6:40:00 AM,0,0.1095,9.314,Compensated,
10/30/2021,6:50:00 AM,0,0.1091,9.303,Compensated,
10/30/2021,7:00:00 AM,0,0.1085,9.293,Compensated,
10/30/2021,7:10:00 AM,0,0.1078,9.285,Compensated,
10/30/2021,7:20:00 AM,0,0.1084,9.279,Compensated,
10/30/2021,7:30:00 AM,0,0.1084,9.283,Compensated,
10/30/2021,7:40:00 AM,0,0.1084,9.288,Compensated,
10/30/2021,7:50:00 AM,0,0.1097,9.297,Compensated,
10/30/2021,8:00:00 AM,0,0.1094,9.306,Compensated,
10/30/2021,8:10:00 AM,0,0.1095,9.318,Compensated,
10/30/2021,8:20:00 AM,0,0.1095,9.327,Compensated,
10/30/2021,8:30:00 AM,0,0.1083,9.337,Compensated,
10/30/2021,8:40:00 AM,0,0.1073,9.352,Compensated,
10/30/2021,8:50:00 AM,0,0.1071,9.361,Compensated,
10/30/2021,9:00:00 AM,0,0.1066,9.369,Compensated,
10/30/2021,9:10:00 AM,0,0.1069,9.38,Compensated,
10/30/2021,9:20:00 AM,0,0.1065,9.39,Compensated,
10/30/2021,9:30:00 AM,0,0.1075,9.403,Compensated,
10/30/2021,9:40:00 AM,0,0.1078,9.423,Compensated,
10/30/2021,9:50:00 AM,0,0.1075,9.455,Compensated,
10/30/2021,10:00:00 AM,0,0.1073,9.484,Compensated,
10/30/2021,10:10:00 AM,0,0.107,9.507,Compensated,
10/30/2021,10:20:00 AM,0,0.1067,9.521,Compensated,
10/30/2021,10:30:00 AM,0,0.1067,9.535,Compensated,
10/30/2021,10:40:00 AM,0,0.1087,9.545,Compensated,
10/30/2021,10:50:00 AM,0,0.1099,9.555,Compensated,
10/30/2021,11:00:00 AM,0,0.1109,9.566,Compensated,
10/30/2021,11:10:00 AM,0,0.1093,9.578,Compensated,
10/30/2021,11:20:00 AM,0,0.1068,9.597,Compensated,
10/30/2021,11:30:00 AM,0,0.1066,9.622,Compensated,
10/30/2021,11:40:00 AM,0,0.107,9.67,Compensated,
10/30/2021,11:50:00 AM,0,0.1074,9.711,Compensated,
10/30/2021,12:00:00 PM,0,0.106,9.741,Compensated,
10/30/2021,12:10:00 PM,0,0.1059,9.768,Compensated,
10/30/2021,12:20:00 PM,0,0.1067,9.794,Compensated,
10/30/2021,12:30:00 PM,0,0.1064,9.817,Compensated,
10/30/2021,12:40:00 PM,0,0.1063,9.841,Compensated,
10/30/2021,12:50:00 PM,0,0.1075,9.865,Compensated,
10/30/2021,1:00:00 PM,0,0.1065,9.887,Compensated,
10/30/2021,1:10:00 PM,0,0.1054,9.903,Compensated,
10/30/2021,1:20:00 PM,0,0.105,9.922,Compensated,
10/30/2021,1:30:00 PM,0,0.1025,9.938,Compensated,
10/30/2021,1:40:00 PM,0,0.1015,9.954,Compensated,
10/30/2021,1:50:00 PM,0,0.1018,9.965,Compensated,
10/30/2021,2:00:00 PM,0,0.1006,9.978,Compensated,
10/30/2021,2:10:00 PM,0,0.1002,9.992,Compensated,
10/30/2021,2:20:00 PM,0,0.0997,10.005,Compensated,
10/30/2021,2:30:00 PM,0,0.0997,10.017,Compensated,
10/30/2021,2:40:00 PM,0,0.1012,10.03,Compensated,
10/30/2021,2:50:00 PM,0,0.1016,10.039,Compensated,
10/30/2021,3:00:00 PM,0,0.0992,10.044,Compensated,
10/30/2021,3:10:00 PM,0,0.0975,10.051,Compensated,
10/30/2021,3:20:00 PM,0,0.0972,10.053,Compensated,
10/30/2021,3:30:00 PM,0,0.0961,10.052,Compensated,
10/30/2021,3:40:00 PM,0,0.0951,10.05,Compensated,
10/30/2021,3:50:00 PM,0,0.0958,10.049,Compensated,
10/30/2021,4:00:00 PM,0,0.0945,10.045,Compensated,
10/30/2021,4:10:00 PM,0,0.0931,10.039,Compensated,
10/30/2021,4:20:00 PM,0,0.0929,10.034,Compensated,
10/30/2021,4:30:00 PM,0,0.0923,10.027,Compensated,
10/30/2021,4:40:00 PM,0,0.0911,10.018,Compensated,
10/30/2021,4:50:00 PM,0,0.0915,10.007,Compensated,
10/30/2021,5:00:00 PM,0,0.0904,9.996,Compensated,
10/30/2021,5:10:00 PM,0,0.0911,9.984,Compensated,
10/30/2021,5:20:00 PM,0,0.0894,9.974,Compensated,
10/30/2021,5:30:00 PM,0,0.0889,9.959,Compensated,
10/30/2021,5:40:00 PM,0,0.0877,9.941,Compensated,
10/30/2021,5:50:00 PM,0,0.0872,9.916,Compensated,
10/30/2021,6:00:00 PM,0,0.0859,9.896,Compensated,
10/30/2021,6:10:00 PM,0,0.0855,9.873,Compensated,
10/30/2021,6:20:00 PM,0,0.0844,9.85,Compensated,
10/30/2021,6:30:00 PM,0,0.0833,9.828,Compensated,
10/30/2021,6:40:00 PM,0,0.0851,9.804,Compensated,
10/30/2021,6:50:00 PM,0,0.0826,9.781,Compensated,
10/30/2021,7:00:00 PM,0,0.0836,9.763,Compensated,
10/30/2021,7:10:00 PM,0,0.083,9.745,Compensated,
10/30/2021,7:20:00 PM,0,0.0824,9.732,Compensated,
10/30/2021,7:30:00 PM,0,0.0826,9.718,Compensated,
10/30/2021,7:40:00 PM,0,0.0821,9.697,Compensated,
10/30/2021,7:50:00 PM,0,0.0814,9.676,Compensated,
10/30/2021,8:00:00 PM,0,0.081,9.656,Compensated,
10/30/2021,8:10:00 PM,0,0.0804,9.639,Compensated,
10/30/2021,8:20:00 PM,0,0.0807,9.622,Compensated,
10/30/2021,8:30:00 PM,0,0.081,9.604,Compensated,
10/30/2021,8:40:00 PM,0,0.0807,9.583,Compensated,
10/30/2021,8:50:00 PM,0,0.0797,9.561,Compensated,
10/30/2021,9:00:00 PM,0,0.0785,9.539,Compensated,
10/30/2021,9:10:00 PM,0,0.0776,9.516,Compensated,
10/30/2021,9:20:00 PM,0,0.0774,9.497,Compensated,
10/30/2021,9:30:00 PM,0,0.0762,9.48,Compensated,
10/30/2021,9:40:00 PM,0,0.0755,9.463,Compensated,
10/30/2021,9:50:00 PM,0,0.0744,9.442,Compensated,
10/30/2021,10:00:00 PM,0,0.0754,9.423,Compensated,
10/30/2021,10:10:00 PM,0,0.0752,9.404,Compensated,
10/30/2021,10:20:00 PM,0,0.0762,9.392,Compensated,
10/30/2021,10:30:00 PM,0,0.0745,9.381,Compensated,
10/30/2021,10:40:00 PM,0,0.0733,9.363,Compensated,
10/30/2021,10:50:00 PM,0,0.0743,9.345,Compensated,
10/30/2021,11:00:00 PM,0,0.0736,9.328,Compensated,
10/30/2021,11:10:00 PM,0,0.0728,9.309,Compensated,
10/30/2021,11:20:00 PM,0,0.0725,9.289,Compensated,
10/30/2021,11:30:00 PM,0,0.0724,9.269,Compensated,
10/30/2021,11:40:00 PM,0,0.0721,9.247,Compensated,
10/30/2021,11:50:00 PM,0,0.0722,9.223,Compensated,
10/31/2021,12:00:00 AM,0,0.0706,9.199,Compensated,
10/31/2021,12:10:00 AM,0,0.0702,9.174,Compensated,
10/31/2021,12:20:00 AM,0,0.0697,9.156,Compensated,
10/31/2021,12:30:00 AM,0,0.0694,9.137,Compensated,
10/31/2021,12:40:00 AM,0,0.0694,9.121,Compensated,
10/31/2021,12:50:00 AM,0,0.0696,9.105,Compensated,
10/31/2021,1:00:00 AM,0,0.0692,9.088,Compensated,
10/31/2021,1:10:00 AM,0,0.0683,9.071,Compensated,
10/31/2021,1:20:00 AM,0,0.0685,9.057,Compensated,
10/31/2021,1:30:00 AM,0,0.068,9.042,Compensated,
10/31/2021,1:40:00 AM,0,0.0676,9.028,Compensated,
10/31/2021,1:50:00 AM,0,0.0673,9.012,Compensated,
10/31/2021,2:00:00 AM,0,0.068,8.996,Compensated,
10/31/2021,2:10:00 AM,0,0.0669,8.979,Compensated,
10/31/2021,2:20:00 AM,0,0.0673,8.962,Compensated,
10/31/2021,2:30:00 AM,0,0.0657,8.946,Compensated,
10/31/2021,2:40:00 AM,0,0.0657,8.929,Compensated,
10/31/2021,2:50:00 AM,0,0.0661,8.912,Compensated,
10/31/2021,3:00:00 AM,0,0.0657,8.896,Compensated,
10/31/2021,3:10:00 AM,0,0.0642,8.883,Compensated,
10/31/2021,3:20:00 AM,0,0.0645,8.869,Compensated,
10/31/2021,3:30:00 AM,0,0.0647,8.855,Compensated,
10/31/2021,3:40:00 AM,0,0.0634,8.84,Compensated,
10/31/2021,3:50:00 AM,0,0.064,8.825,Compensated,
10/31/2021,4:00:00 AM,0,0.0641,8.812,Compensated,
10/31/2021,4:10:00 AM,0,0.0639,8.801,Compensated,
10/31/2021,4:20:00 AM,0,0.0635,8.791,Compensated,
10/31/2021,4:30:00 AM,0,0.0627,8.782,Compensated,
